Date,Open,High,Low,Close,Adj Close,Volume,percentage change
2021-04-22,129.889999,130.369995,127.980003,129.179993,129.179993,6442900,-0.5466209911973229
2021-04-23,128.929993,130.649994,128.460007,130.190002,130.190002,7489000,0.9772815236249929
2021-04-26,130.490005,131.699997,129.320007,131.600006,131.600006,8217800,0.8506406295256185
2021-04-27,132.000000,132.789993,131.410004,132.110001,132.110001,5833100,0.08333409090909934
2021-04-28,132.259995,132.330002,130.350006,130.710007,130.710007,8195400,-1.1719250405234125
2021-04-29,131.770004,134.119995,131.229996,133.259995,133.259995,6612500,1.1307512747741917
2021-04-30,132.440002,133.880005,132.050003,132.619995,132.619995,5643600,0.13590531356228466
2021-05-03,133.369995,134.449997,132.589996,133.029999,133.029999,5053000,-0.254926904660966
2021-05-04,132.229996,132.589996,130.479996,131.550003,131.550003,6129500,-0.5142501857142884
2021-05-05,132.699997,134.220001,132.080002,132.210007,132.210007,4216000,-0.36924642884506315
2021-05-06,132.600006,133.839996,131.940002,132.720001,132.720001,3573357,0.0904939627227383
